,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,repay_fail
10681,646629,827330,24000,24000,21392.55078,36 months,6.54,736.02,< 1 year,MORTGAGE,60400,Verified,Jan-11,Fully Paid,debt_consolidation,329xx,FL,14.36,0,Jan-00,0,NA,6,0,24009,38.70%,29,26484.90719,23356.87,24000,2484.91,Nov-13,2211.66,NA,Jul-14,0
10682,976761,1199740,2200,2200,2200,36 months,12.42,73.52,10+ years,MORTGAGE,65000,Source Verified,Oct-11,Fully Paid,vacation,326xx,FL,6.35,0,Aug-98,0,29,5,0,12104,79.60%,19,2222.88,2222.88,2200,22.88,Nov-11,2223.38,NA,Dec-11,0
10683,841619,1052194,8000,8000,8000,36 months,10.99,261.88,5 years,RENT,20000,Source Verified,Aug-11,Fully Paid,major_purchase,273xx,NC,14.7,0,Jun-07,0,NA,5,0,4388,60.90%,8,9424.96097,9424.96,8000,1424.96,Jul-14,554.26,NA,Sep-15,0
10684,648124,829187,6500,6500,6475,36 months,6.17,198.25,4 years,RENT,33000,Not Verified,Jan-11,Fully Paid,debt_consolidation,210xx,MD,19.53,0,Jan-01,0,NA,13,0,8934,17.50%,24,6802.2334,6776.07,6500,302.23,Sep-12,224.13,NA,Jun-16,0
10685,294643,294640,3500,3500,2631.468092,36 months,13.24,118.34,3 years,RENT,57000,Not Verified,Mar-08,Fully Paid,debt_consolidation,212xx,MD,23.05,0,Sep-00,0,NA,11,0,45988,88.40%,15,4259.987396,3196.93,3500,759.99,Apr-11,128.71,NA,Dec-15,0
10686,439641,531378,20000,20000,19050,36 months,17.39,716.95,4 years,RENT,62000,Verified,Sep-09,Charged Off,small_business,958xx,CA,13.51,1,Oct-97,3,21,12,0,7574,35.60%,35,0,0,0,0,NA,0,NA,Jun-16,1
10687,557145,717350,5500,5500,5000,36 months,11.12,180.38,9 years,MORTGAGE,36396,Not Verified,Aug-10,Fully Paid,debt_consolidation,727xx,AR,3.13,0,Dec-02,0,46,7,0,3914,36.20%,16,6494.029347,5903.66,5500,994.03,Aug-13,202.52,NA,May-15,0
10688,630624,796621,10000,10000,9975,36 months,12.23,333.25,9 years,OWN,57000,Verified,Dec-10,Does not meet the credit policy. Status:Fully Paid,medical,852xx,AZ,16.19,0,Jan-78,5,26,7,0,10032,29.20%,17,11702.76499,11673.51,10000,1686.1,Nov-12,4798.17,Nov-12,Nov-12,0
10689,429311,508612,12000,12000,11950,36 months,15.31,417.79,2 years,RENT,73558,Verified,Aug-09,Fully Paid,small_business,921xx,CA,10.39,0,Dec-01,1,NA,19,0,2577,6.30%,19,15034.87423,14972.23,12000,3034.87,Aug-12,834.22,NA,Jul-12,0
10690,429126,508289,16750,16750,12973.50803,36 months,20.11,623.4,< 1 year,RENT,60000,Verified,Jul-09,Charged Off,small_business,922xx,CA,21.34,1,Sep-98,0,17,9,1,13337,59%,15,16472.87,10734.92,10532.09,5048.91,Sep-11,623.4,NA,Feb-12,1
10691,1059362,1290976,6000,6000,6000,36 months,14.65,206.97,< 1 year,MORTGAGE,57600,Not Verified,Dec-11,Fully Paid,other,799xx,TX,23.42,0,Aug-07,2,NA,13,0,6193,52.90%,17,7450.730001,7450.73,6000,1450.73,Jan-15,5.86,NA,Oct-15,0
10692,866203,1079602,15000,15000,14975,60 months,17.99,380.82,1 year,RENT,45000,Not Verified,Sep-11,Current,debt_consolidation,601xx,IL,9.65,0,Nov-04,2,NA,5,0,13419,88.90%,9,21656.51,21620.48,13866.06,7790.45,Jun-16,380.82,Jul-16,Jun-16,0
10693,613764,786884,12000,10950,10675,60 months,9.99,232.61,< 1 year,MORTGAGE,41880,Source Verified,Nov-10,Fully Paid,debt_consolidation,349xx,FL,9.37,0,Jan-95,2,NA,9,0,12498,45.10%,38,13130.71999,12800.95,10950,2180.72,May-13,6389.83,NA,Jan-15,0
10694,641876,821625,25000,25000,24975,36 months,13.35,846.57,3 years,MORTGAGE,2.00E+05,Verified,Jan-11,Fully Paid,debt_consolidation,100xx,NY,9.18,0,Jun-98,5,29,5,0,8579,49%,16,29999.86631,29969.87,25000,4999.87,Mar-13,9668.59,NA,May-15,0
10695,744022,942424,18000,18000,17975,36 months,10.99,589.22,7 years,MORTGAGE,90722,Verified,Jun-11,Fully Paid,debt_consolidation,190xx,PA,15.98,0,Jan-05,1,NA,7,0,2444,21.30%,18,19974.42022,19946.68,18000,1974.42,Oct-12,7746.76,NA,Sep-12,0
10696,436320,522062,10000,10000,9771.42793,36 months,11.14,328.04,2 years,MORTGAGE,26004,Not Verified,Aug-09,Fully Paid,credit_card,194xx,PA,6.55,0,Jul-02,1,NA,9,0,9027,37.60%,20,11810.05336,11527.95,10000,1810.05,Sep-12,331.45,NA,Sep-12,0
10697,635830,814520,25000,25000,24925,60 months,14.46,587.69,10+ years,RENT,110004,Verified,Dec-10,Fully Paid,debt_consolidation,853xx,AZ,12.45,0,Aug-97,1,NA,6,0,39016,92.90%,27,31794.68674,31699.3,25000,6794.69,Apr-13,16564.95,NA,Apr-13,0
10698,1041689,1271953,30000,30000,29984.96477,60 months,13.49,690.15,10+ years,MORTGAGE,189996,Verified,Dec-11,Fully Paid,debt_consolidation,066xx,CT,7.48,0,Sep-79,3,NA,15,0,23810,42.80%,49,33484.33963,33455.59,30000,3484.34,Nov-12,26595.62,NA,Jun-16,0
10699,513948,664164,12000,12000,11900,36 months,10.99,392.83,10+ years,RENT,72324,Not Verified,May-10,Fully Paid,debt_consolidation,997xx,AK,19.66,0,Aug-98,0,NA,6,0,21950,90.70%,12,14121.72301,14004.04,12000,2121.72,Feb-13,1596.76,NA,Jun-16,0
10700,582903,749065,23000,23000,22800,36 months,11.49,758.34,10+ years,MORTGAGE,89000,Verified,Sep-10,Charged Off,debt_consolidation,633xx,MO,8.22,0,Jun-89,0,65,6,0,6127,57.30%,22,20557.08,20378.19,13072.17,3609.2,Sep-12,51.34,NA,Jun-16,1
10701,442661,537758,17000,17000,16650,36 months,12.18,566.1,10+ years,MORTGAGE,63504,Not Verified,Sep-09,Charged Off,debt_consolidation,306xx,GA,15.8,0,Aug-92,1,NA,9,0,21441,80.60%,33,7452.51,7298.91,4991.45,2449.77,Aug-11,240,NA,Jun-16,1
10702,883067,1098324,11200,11200,11200,36 months,6.62,343.89,6 years,RENT,61200,Verified,Sep-11,Fully Paid,credit_card,109xx,NY,22.27,0,Jan-05,0,NA,12,0,5377,26.80%,24,12130.51001,12130.51,11200,930.51,May-13,5609.73,NA,Jun-16,0
10703,611810,776732,20000,2025,2025,60 months,6.54,39.66,6 years,MORTGAGE,72586.56,Verified,Nov-10,Fully Paid,debt_consolidation,722xx,AR,24.55,0,Oct-86,0,NA,16,0,17372,22.90%,43,2375.6,2375.6,2025,350.6,May-15,291.44,NA,Jun-15,0
10704,734038,930503,8000,8000,8000,36 months,10.74,260.93,5 years,RENT,75000,Source Verified,Apr-11,Fully Paid,debt_consolidation,315xx,GA,4.06,0,Jan-92,2,NA,13,0,7369,23.60%,21,9127.140084,9127.14,8000,1127.14,Feb-13,3922.27,NA,Jun-16,0
10705,156142,156133,600,600,225,36 months,11.54,19.8,< 1 year,RENT,5000,Not Verified,Nov-07,Does not meet the credit policy. Status:Fully Paid,other,853xx,AZ,4.8,0,Oct-05,3,0,4,0,228,19%,4,682.1189695,255.79,600,82.12,May-09,346.01,Jun-09,May-09,0
10706,789971,993974,15000,15000,14975,36 months,6.99,463.09,5 years,RENT,1.00E+05,Verified,Jun-11,Fully Paid,debt_consolidation,951xx,CA,18.88,0,Apr-00,1,NA,10,0,4011,19.30%,29,16644.49316,16616.75,15000,1644.49,Mar-14,2301.07,NA,Jun-16,0
10707,564180,725950,4600,4600,4600,36 months,6.39,140.76,3 years,MORTGAGE,120000,Not Verified,Aug-10,Fully Paid,car,945xx,CA,5.2,0,Nov-89,0,NA,17,0,10782,11.70%,42,5067.550852,5067.55,4600,467.55,Sep-13,148.27,NA,Aug-13,0
10708,598120,767689,13500,13500,13436.15265,36 months,7.51,420,4 years,MORTGAGE,1.00E+05,Verified,Oct-10,Fully Paid,credit_card,601xx,IL,14.26,0,Nov-99,0,NA,10,0,18343,41.50%,21,15048.48355,14970.78,13500,1548.48,Apr-13,3332.21,NA,Jun-16,0
10709,677202,865265,19200,19200,19200,60 months,15.28,459.6,8 years,MORTGAGE,59000,Not Verified,Feb-11,Fully Paid,debt_consolidation,354xx,AL,25.32,0,Sep-96,1,NA,13,0,25686,61.40%,28,27380.82189,27380.82,19200.01,8180.81,Jul-15,3964.77,NA,Jul-15,0
10710,651937,833873,5025,5025,5025,36 months,13.43,170.36,2 years,RENT,40000,Source Verified,Jan-11,Fully Paid,debt_consolidation,019xx,MA,8.22,0,Feb-98,3,50,10,0,4132,15.80%,24,5995.192373,5995.19,5025,970.19,Mar-13,304.92,NA,Jun-16,0
10711,443918,540633,6000,6000,6000,36 months,8.94,190.63,10+ years,MORTGAGE,60000,Not Verified,Sep-09,Fully Paid,other,212xx,MD,1.16,0,Mar-95,0,NA,8,1,2731,9.20%,22,6738.086781,6738.09,6000,738.09,Sep-11,2553.74,NA,Mar-16,0
10712,572590,736515,5000,5000,5000,60 months,17.56,125.78,10+ years,OWN,80000,Source Verified,Sep-10,Does not meet the credit policy. Status:Charged Off,car,925xx,CA,9.38,0,Aug-86,5,NA,8,0,36390,89.60%,9,4311.03,4311.03,2195.9,1934.15,Jun-13,125.78,Nov-13,Nov-13,1
10713,992554,1217066,10000,10000,10000,36 months,6.62,307.04,4 years,MORTGAGE,57664,Not Verified,Oct-11,Fully Paid,medical,600xx,IL,3.75,0,Jul-00,1,NA,7,0,30,0.10%,25,10643.44284,10643.44,10000,643.44,Jan-13,6656.81,NA,Dec-12,0
10714,690981,881467,35000,35000,31522.86622,60 months,18.62,900.62,6 years,MORTGAGE,2.00E+05,Verified,Mar-11,Fully Paid,home_improvement,199xx,DE,11.56,0,Oct-95,2,NA,9,0,27228,89.90%,39,48492.18651,40791.4,35000,13492.19,Sep-13,22393.94,NA,Oct-13,0
10715,840203,1050552,9000,9000,8750,36 months,11.49,296.75,10+ years,MORTGAGE,110000,Not Verified,Aug-11,Charged Off,debt_consolidation,207xx,MD,15.36,0,Jan-99,0,NA,10,0,41522,89.90%,33,4492.7,4367.61,3082.5,1071.17,Nov-12,307.54,NA,Mar-13,1
10716,508764,656503,9000,9000,9000,36 months,13.85,306.94,< 1 year,MORTGAGE,55000,Verified,Apr-10,Fully Paid,debt_consolidation,357xx,AL,22.54,0,Oct-00,2,NA,11,0,16978,64.30%,17,10953.77667,10953.78,9000,1953.78,Oct-12,2368.83,NA,Jun-16,0
10717,796760,1001639,10000,10000,10000,36 months,10.99,327.34,10+ years,MORTGAGE,140000,Verified,Jun-11,Fully Paid,home_improvement,211xx,MD,22.48,0,Aug-83,0,NA,9,0,3199,91.40%,44,11784.23223,11784.23,10000,1784.23,Jul-14,345.82,NA,Jun-16,0
10718,988112,1212526,15000,15000,15000,60 months,8.9,310.65,8 years,RENT,64000,Verified,Oct-11,Current,other,945xx,CA,8.2,0,Oct-98,0,NA,7,0,0,0%,20,17059.29,17059.29,13462.15,3597.14,Jun-16,310.65,Jul-16,Jun-16,0
10719,889260,1105837,9000,9000,8975,36 months,6.62,276.34,5 years,MORTGAGE,84191,Not Verified,Sep-11,Fully Paid,major_purchase,275xx,NC,19.68,0,Dec-97,0,NA,18,0,26350,44.30%,50,9350.776315,9324.8,9000,350.78,Jun-12,6420.48,NA,Jun-12,0
10720,665076,850346,10000,10000,10000,36 months,16.4,353.55,2 years,RENT,95400,Source Verified,Feb-11,Fully Paid,debt_consolidation,070xx,NJ,8.96,0,Jan-06,3,NA,9,0,11987,76.40%,15,12728.63604,12728.64,10000,2728.64,Feb-14,379.37,NA,Jun-16,0
10721,529502,683233,5500,5500,5500,60 months,15.58,132.53,4 years,RENT,25064,Not Verified,Jun-10,Fully Paid,debt_consolidation,986xx,WA,23.7,0,Jan-03,1,NA,7,0,7631,88.60%,10,7951.359992,7951.36,5500,2451.36,Jun-15,142.13,NA,Feb-16,0
10722,674426,862020,35000,35000,34660.63436,60 months,18.25,893.54,2 years,MORTGAGE,166300,Verified,Mar-11,Fully Paid,debt_consolidation,088xx,NJ,5.84,1,Dec-04,3,5,12,0,4866,6%,18,53612.08994,52807.93,35000,18612.09,Apr-16,893.23,NA,Apr-16,0
10723,496791,636654,7000,7000,6000,36 months,7.88,218.97,2 years,RENT,42000,Source Verified,Mar-10,Fully Paid,debt_consolidation,075xx,NJ,17.4,0,Apr-02,2,NA,11,0,8861,40.50%,16,7882.895417,6756.77,7000,882.9,Apr-13,225.24,NA,Jun-16,0
10724,271927,271834,25000,25000,5640.7,36 months,10.08,807.62,4 years,MORTGAGE,95000,Not Verified,Mar-08,Fully Paid,home_improvement,024xx,MA,10.42,0,May-75,0,0,23,0,16386,11.30%,37,29074.28645,6202.28,25000,4074.29,Mar-11,822.15,NA,Jun-16,0
10725,666045,851548,12000,12000,11950,36 months,9.63,385.13,3 years,MORTGAGE,54996,Not Verified,Feb-11,Fully Paid,debt_consolidation,281xx,NC,15.67,0,Apr-01,2,NA,10,0,29609,64.80%,33,13865.55882,13807.79,12000,1865.56,Feb-14,403.69,NA,Feb-14,0
10726,580492,746231,8000,8000,8000,36 months,10.75,260.97,3 years,RENT,18000,Source Verified,Sep-10,Charged Off,major_purchase,120xx,NY,13.6,0,Feb-94,1,NA,3,0,4277,49.20%,6,2124.77,2124.77,1358.09,464.43,May-11,260.97,NA,Sep-11,1
10727,711870,904870,7500,7500,7500,60 months,10.74,162.1,6 years,MORTGAGE,67000,Source Verified,Mar-11,Fully Paid,debt_consolidation,716xx,AR,15.4,0,Oct-89,0,NA,19,0,11749,45.20%,43,9725.792827,9725.79,7500,2225.79,Apr-16,161.89,NA,Jun-16,0
10728,713975,907304,7000,7000,7000,60 months,14.17,163.5,4 years,RENT,54600,Source Verified,Apr-11,Fully Paid,home_improvement,921xx,CA,7.08,0,Oct-05,1,62,8,0,5236,34.40%,14,8642.433782,8642.43,7000,1642.43,Mar-14,164.14,NA,Mar-14,0
10729,491668,628413,6000,6000,6000,36 months,11.36,197.47,3 years,OWN,65000,Not Verified,Mar-10,Charged Off,debt_consolidation,100xx,NY,6.02,0,Jun-00,0,NA,7,0,6370,92.30%,14,2951.57,2951.57,1773.57,591.33,Mar-11,394.94,NA,Aug-11,1
10730,823365,1031928,12000,12000,11750,36 months,8.49,378.76,3 years,RENT,42000,Source Verified,Jul-11,Fully Paid,debt_consolidation,315xx,GA,22.71,0,Oct-00,0,NA,9,0,10676,57.70%,30,13285.88351,13009.09,12000,1285.88,Apr-13,6099.85,NA,Dec-15,0
10731,972383,1194336,4500,4500,4500,36 months,8.9,142.89,10+ years,MORTGAGE,50700,Verified,Dec-11,Fully Paid,other,287xx,NC,23.43,0,Sep-96,0,NA,10,0,9127,24.40%,20,5051.236671,5051.24,4500,551.24,Dec-13,1912.16,NA,Jun-16,0
10732,747130,945980,18000,18000,17950,60 months,17.99,456.99,1 year,MORTGAGE,37000,Verified,May-11,Fully Paid,debt_consolidation,786xx,TX,10.05,0,Oct-96,0,33,9,0,5381,36.60%,30,20324.03688,20267.58,18000,2324.04,Feb-12,16677.74,NA,Aug-14,0
10733,608242,780267,19800,19800,19800,36 months,15.57,691.92,< 1 year,MORTGAGE,75000,Source Verified,Nov-10,Fully Paid,debt_consolidation,073xx,NJ,8.37,0,Nov-02,2,29,7,0,17560,91.90%,12,21580.50106,21580.5,19800,1780.5,Sep-11,43.81,NA,Jun-16,0
10734,597920,767459,10000,10000,9861.357548,36 months,7.88,312.82,n/a,MORTGAGE,120000,Verified,Oct-10,Fully Paid,home_improvement,857xx,AZ,0.88,0,Oct-90,0,71,5,0,8523,57.20%,10,11262.1145,11099.45,10000,1262.11,Nov-13,332.03,NA,Jun-16,0
10735,525162,679499,10000,10000,9920.398305,36 months,11.86,331.48,3 years,RENT,83004,Not Verified,Jun-10,Fully Paid,debt_consolidation,941xx,CA,12.87,0,Dec-93,0,44,7,0,14725,71.80%,24,11512.76362,11409.58,10000,1512.77,Feb-12,5240.13,NA,Jun-16,0
10736,451852,557114,2000,2000,2000,36 months,14.61,68.96,1 year,RENT,24000,Not Verified,Oct-09,Fully Paid,educational,328xx,FL,14.86,0,Feb-06,0,NA,3,0,261,87%,4,2482.129585,2482.13,2000,482.13,Nov-12,71.44,NA,Jul-15,0
10737,572970,737012,21000,21000,20750,36 months,11.49,692.4,8 years,MORTGAGE,61000,Verified,Sep-10,Fully Paid,debt_consolidation,774xx,TX,10.11,0,Jan-01,0,NA,6,0,25129,60.70%,16,24927.14229,24630.39,21000,3927.14,Sep-13,754.3,NA,Sep-13,0
10738,460855,575603,12000,12000,11980.6832,36 months,15.65,419.84,4 years,MORTGAGE,190000,Not Verified,Nov-09,Fully Paid,debt_consolidation,750xx,TX,8.21,0,Dec-99,0,26,11,0,33266,92.90%,26,15115.241,15085.59,12000,3115.24,Dec-12,448.39,NA,Aug-14,0
10739,596940,766250,15000,15000,14975,36 months,13.98,512.52,8 years,RENT,48000,Source Verified,Oct-10,Fully Paid,debt_consolidation,785xx,TX,14.18,0,Oct-91,2,NA,18,0,23555,59.50%,27,18452.44245,18421.69,15000,3452.44,Nov-13,555.59,NA,Oct-13,0
10740,380955,408895,2500,2500,2500,36 months,16.63,88.68,6 years,RENT,35736,Not Verified,Feb-09,Does not meet the credit policy. Status:Charged Off,other,209xx,MD,1.51,0,Apr-07,0,NA,5,0,946,15.80%,5,370.7,370.7,163.81,101.36,Jun-09,88.68,Nov-09,Nov-09,1
10741,861147,1068847,5500,5500,5500,60 months,14.79,130.24,3 years,RENT,31550.07,Source Verified,Aug-11,Fully Paid,debt_consolidation,925xx,CA,19.82,0,Mar-07,1,NA,5,0,1236,33.40%,6,7345.862786,7345.86,5500,1845.86,Aug-14,2922.51,NA,Aug-14,0
10742,276979,276369,11000,11000,4719.34,36 months,9.76,353.71,2 years,RENT,83604,Not Verified,Mar-08,Fully Paid,other,100xx,NY,5.88,1,Nov-95,0,18,5,0,15342,50%,8,12733.17786,5307.44,11000,1733.18,Mar-11,363.48,NA,Mar-11,0
10743,829887,1039016,17000,17000,16975,60 months,13.49,391.08,10+ years,MORTGAGE,57000,Verified,Jul-11,Charged Off,credit_card,301xx,GA,23.41,0,Feb-90,1,NA,16,0,25522,37.10%,36,13687.8,13667.8,8507.98,5163.32,Jul-14,391.08,NA,Jun-16,1
10744,796975,1001887,12000,12000,11750,36 months,7.49,373.22,8 years,OWN,80000,Verified,Jun-11,Fully Paid,debt_consolidation,100xx,NY,19.52,0,Dec-88,0,NA,15,0,16776,28.40%,31,13412.89321,13133.46,12000,1412.89,Mar-14,1852.88,NA,Jun-16,0
10745,643968,824100,9600,9600,9575,36 months,12.23,319.92,3 years,OWN,48000,Not Verified,Jan-11,Fully Paid,debt_consolidation,850xx,AZ,5.7,1,Aug-88,0,10,8,1,5298,35.10%,23,11274.55828,11245.2,9600,1674.56,Jan-13,3921.45,NA,Jun-16,0
10746,376257,399200,20000,20000,19876.2042,36 months,13.48,678.49,3 years,MORTGAGE,114400,Not Verified,Feb-10,Fully Paid,debt_consolidation,068xx,CT,14.67,0,Apr-96,3,75,18,0,22908,59.20%,34,24160.91093,24008,20000,4160.92,Jun-12,5868.19,NA,Jun-15,0
10747,964950,1185701,8000,8000,8000,36 months,17.27,286.3,6 years,RENT,32000,Not Verified,Oct-11,Fully Paid,debt_consolidation,117xx,NY,21.26,0,Sep-01,2,51,8,0,7567,90.10%,15,10306.7054,10306.71,8000,2306.71,Nov-14,292.86,NA,Jul-15,0
10748,878058,1092916,5000,5000,5000,36 months,8.49,157.82,2 years,RENT,90000,Not Verified,Sep-11,Fully Paid,wedding,190xx,PA,17.24,0,Sep-01,0,NA,17,0,3301,25.40%,22,5681.3,5681.3,5000,681.3,Sep-14,177.5,NA,Sep-14,0
10749,645045,825400,21000,21000,21000,60 months,17.06,522.59,2 years,MORTGAGE,84000,Verified,Jan-11,Fully Paid,debt_consolidation,774xx,TX,12.4,0,Sep-93,3,45,9,0,11540,65.90%,21,31354.64005,31354.64,21000,10354.64,Jan-16,521.83,NA,Jun-16,0
10750,948489,1169440,20000,20000,19975,60 months,15.96,485.94,5 years,MORTGAGE,53920,Verified,Oct-11,Fully Paid,credit_card,751xx,TX,23.95,0,Nov-90,1,NA,10,0,23138,80.30%,27,28355.44,28320,20000,8355.44,Jun-15,7507.7,NA,Jul-15,0
10751,973809,1195825,35000,35000,35000,60 months,19.42,916.03,2 years,RENT,250000,Verified,Oct-11,Fully Paid,debt_consolidation,100xx,NY,11.29,0,Feb-94,1,NA,6,0,58759,51.60%,23,52202.80996,52202.81,35000,17202.81,Feb-15,16489.82,NA,Feb-15,0
10752,579388,744915,22000,22000,22000,36 months,7.88,688.19,3 years,RENT,99996,Verified,Sep-10,Fully Paid,major_purchase,109xx,NY,5,0,Feb-98,1,NA,18,0,7855,7.20%,50,24016.9295,24016.93,22000,2016.93,Apr-12,5369.33,NA,Dec-15,0
10753,1030254,1259659,8000,8000,8000,36 months,9.91,257.8,4 years,MORTGAGE,35000,Not Verified,Nov-11,Fully Paid,debt_consolidation,342xx,FL,18.24,0,Aug-98,0,NA,9,0,8600,63.20%,15,9280.783048,9280.78,8000,1280.78,Dec-14,269.38,NA,Jun-16,0
10754,456422,566640,25000,25000,24925,36 months,16,878.94,5 years,MORTGAGE,120000,Verified,Nov-09,Does not meet the credit policy. Status:Fully Paid,small_business,917xx,CA,20.15,0,Aug-87,4,NA,14,0,215175,35%,22,28968.19067,28881.29,25000,3968.19,Jan-11,17557.48,Feb-11,Feb-11,0
10755,825529,1034329,5000,5000,5000,36 months,9.99,161.32,6 years,MORTGAGE,60000,Not Verified,Jul-11,Fully Paid,small_business,280xx,NC,7.92,0,Jul-95,0,62,10,0,1771,31.10%,19,5807.205108,5807.21,5000,807.21,Aug-14,171.32,NA,Mar-16,0
10756,367404,380956,7500,7500,3050.00367,36 months,13.16,253.28,1 year,RENT,36000,Not Verified,Dec-08,Charged Off,small_business,328xx,FL,21.5,0,Aug-04,0,NA,10,0,1478,12.20%,14,1673.3,679.75,1053.72,464.4,Jun-09,253.28,NA,Jun-16,1
10757,606595,778173,12000,7250,7250,36 months,5.79,219.87,5 years,MORTGAGE,87800,Source Verified,Nov-10,Fully Paid,credit_card,550xx,MN,8.32,0,Jan-99,0,68,15,0,13141,11.20%,42,7900.185884,7900.19,7250,650.19,Jun-13,1328.91,NA,Jun-16,0
10758,868862,1082606,4200,4200,4200,60 months,17.49,105.5,10+ years,RENT,60000,Verified,Sep-11,Charged Off,other,890xx,NV,18.66,4,Jan-80,3,18,4,0,0,24.89%,18,6049.33,6049.33,4022.92,1988.91,Feb-16,126.43,NA,Apr-16,1
10759,472421,596444,3000,3000,2950,36 months,11.83,99.41,2 years,RENT,72000,Not Verified,Dec-09,Fully Paid,other,021xx,MA,11.12,0,Jun-87,0,NA,3,0,1942,77.70%,15,3587.520017,3527.73,3000,587.52,Feb-13,108.92,NA,Jun-14,0
10760,374005,392395,8000,8000,7752.812157,36 months,16,281.26,1 year,MORTGAGE,40000,Verified,Jan-09,Fully Paid,small_business,327xx,FL,23.13,0,Jul-00,3,73,9,0,31006,85.40%,25,10125.26121,9799.39,8000,2125.26,Feb-12,298.99,NA,Jun-16,0
10761,714444,907855,13800,13800,13750,60 months,13.06,314.42,< 1 year,MORTGAGE,55000,Verified,Apr-11,Fully Paid,debt_consolidation,450xx,OH,6.28,0,Nov-03,1,NA,6,0,1995,23.50%,11,18859.27999,18790.95,13800,5059.28,Feb-16,937.34,NA,Mar-16,0
10762,735453,932170,20000,20000,20000,36 months,10.37,648.83,3 years,MORTGAGE,78000,Verified,Apr-11,Fully Paid,credit_card,606xx,IL,17.15,0,May-00,2,NA,14,0,20866,32.50%,30,21405.33231,21405.33,20000,1405.33,Feb-12,16219.7,NA,Dec-15,0
10763,890570,1107235,3500,3500,3500,36 months,12.42,116.96,< 1 year,RENT,66660,Source Verified,Sep-11,Fully Paid,debt_consolidation,303xx,GA,10.6,0,Apr-03,1,NA,7,0,12896,94.80%,8,4210.275364,4210.28,3500,710.28,Oct-14,122.02,NA,Jun-16,0
10764,646293,826911,3000,3000,3000,36 months,9.99,96.79,10+ years,MORTGAGE,86004,Verified,Jan-11,Fully Paid,other,207xx,MD,19.13,0,Oct-91,1,34,10,0,3020,52.10%,46,3484.520552,3484.52,3000,484.52,Jan-14,102.43,NA,Jun-16,0
10765,712405,905497,4500,4500,4206.231528,36 months,7.29,139.55,5 years,RENT,33000,Source Verified,Mar-11,Fully Paid,debt_consolidation,115xx,NY,23.2,0,Dec-05,0,NA,7,0,3695,49.30%,11,4978.461618,4650.84,4500,478.46,Jun-13,1500.64,NA,Apr-16,0
10766,598324,767929,17500,17500,17500,60 months,19.41,457.92,10+ years,RENT,57828.84,Source Verified,Oct-10,Fully Paid,debt_consolidation,782xx,TX,21.54,0,Dec-00,2,79,6,0,745,93.10%,30,22567.93875,22567.94,17500,5067.94,Jul-12,13881.34,NA,Jul-12,0
10767,518826,670695,2500,2500,2500,36 months,16.45,88.45,2 years,RENT,21996,Not Verified,May-10,Does not meet the credit policy. Status:Fully Paid,other,945xx,CA,1.53,0,Jun-06,5,NA,3,0,556,32.70%,5,3175.264097,3175.26,2500,675.26,May-13,95.98,May-13,May-14,0
10768,602862,773525,4000,4000,4000,36 months,13.35,135.46,1 year,RENT,125000,Verified,Oct-10,Fully Paid,debt_consolidation,328xx,FL,12.69,1,May-87,0,19,5,0,16367,93%,12,4555.949868,4555.95,4000,555.95,Feb-12,2663.89,NA,Jun-16,0
10769,716772,910759,14000,14000,14000,36 months,6.92,431.77,< 1 year,RENT,56004,Source Verified,Apr-11,Fully Paid,debt_consolidation,282xx,NC,24.32,0,May-82,0,81,12,0,15047,24.70%,24,14882.56123,14882.56,14000,882.56,Jun-12,3677.02,NA,Jun-12,0
10770,744847,943358,8000,8000,8000,60 months,21.36,218.06,2 years,MORTGAGE,50000,Verified,May-11,Fully Paid,home_improvement,937xx,CA,6.84,0,Feb-01,2,24,10,0,3795,37.60%,12,13082.56,13082.56,8000,5082.56,May-16,217.02,NA,May-16,0
10771,517220,668448,10000,10000,9325,36 months,7.88,312.82,10+ years,RENT,65004,Verified,May-10,Fully Paid,debt_consolidation,708xx,LA,14.84,0,Jan-96,0,NA,5,0,1385,42%,19,11365.32199,10598.16,10000,1271.48,Jul-13,26.33,NA,Feb-16,0
10772,667685,853567,15000,15000,14700,36 months,12.68,503.11,1 year,RENT,118300,Source Verified,Feb-11,Fully Paid,debt_consolidation,912xx,CA,9.66,0,Aug-05,0,NA,9,0,5685,64.60%,10,18429.17003,18060.59,15000,3390.28,Feb-14,2832.55,NA,Feb-14,0
10773,465866,584770,1500,1500,1500,36 months,8.94,47.66,< 1 year,RENT,52000,Not Verified,Dec-09,Fully Paid,major_purchase,112xx,NY,7.27,1,Sep-78,0,11,6,0,2504,21.40%,15,1715.643426,1715.64,1500,215.64,Dec-12,51.71,NA,Feb-16,0
10774,458960,571750,13000,13000,12850,36 months,8.94,413.03,5 years,MORTGAGE,56000,Not Verified,Nov-09,Fully Paid,debt_consolidation,306xx,GA,16.76,0,Dec-95,0,NA,8,0,18266,48.60%,26,14206.05719,14042.14,13000,1206.06,Apr-11,412.03,NA,May-16,0
